"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Peru","PER","Population ages 0-14, male","SP.POP.0014.MA.IN","2258068","2333988","2408942","2482888","2557783","2634074","2711453","2789707","2868680","2948908","3024000","3097414","3174446","3250064","3324427","3397116","3467849","3539092","3611450","3682916","3756398","3830811","3902728","3973268","4042464","4109812","4174511","4236074","4295934","4354040","4409815","4462094","4509897","4553473","4589675","4617988","4641758","4661328","4675122","4681022","4677429","4661606","4634898","4602262","4569111","4538083","4508579","4481452","4451722","4422914","4404563","4396956","4396715","4400043","4407794","4421949","4447180","4472279","4493497","4511509","4517384","4515441","4505552","4490145",
"Philippines","PHL","Population ages 0-14, male","SP.POP.0014.MA.IN","7067669","7278162","7476031","7668001","7855580","8040917","8223804","8406184","8591739","8777675","8962959","9139669","9303598","9457788","9588990","9698399","9821335","9990779","10200604","10424558","10656607","10891753","11120422","11345716","11565040","11774321","11972890","12167577","12372136","12585665","12812509","13040403","13263937","13488177","13706598","13925063","14163243","14416201","14659861","14886231","15113443","15359977","15597218","15819478","16029614","16215968","16380764","16519129","16637409","16746978","16862634","16991772","17119730","17234001","17318176","17395404","17504205","17634122","17759554","17872735","17972524","18062571","18147414","18223390",
"Palau","PLW","Population ages 0-14, male","SP.POP.0014.MA.IN","2323","2418","2512","2598","2676","2749","2817","2824","2764","2695","2689","2766","2863","2936","2925","2861","2800","2737","2671","2600","2534","2497","2489","2495","2513","2543","2541","2499","2462","2434","2415","2408","2413","2432","2470","2521","2572","2619","2655","2680","2679","2648","2608","2566","2516","2443","2353","2266","2188","2119","2055","1998","1954","1927","1916","1912","1914","1913","1920","1938","1958","1974","1986","1994",
"Papua New Guinea","PNG","Population ages 0-14, male","SP.POP.0014.MA.IN","447886","461851","476456","491583","507638","524873","542822","561382","580368","599763","619309","638599","654686","666956","677711","686991","694966","701848","707849","713270","718520","727915","741842","756827","772840","789679","807174","824899","842757","860892","878937","899739","924801","951728","979631","1008248","1037861","1068737","1100270","1132500","1165507","1198650","1231897","1265455","1299069","1332569","1366268","1400086","1433828","1467538","1501535","1534717","1566180","1596516","1625678","1653537","1679911","1704575","1727717","1749693","1769548","1787316","1802979","1816151",
"Poland","POL","Population ages 0-14, male","SP.POP.0014.MA.IN","5055143","5108832","5108342","5089731","5063845","5002839","4909006","4817182","4721225","4618098","4484023","4362070","4287034","4227449","4194207","4191101","4216736","4257004","4290847","4339302","4413988","4493325","4580436","4678121","4773359","4853128","4909125","4936283","4925008","4893718","4856781","4808449","4750086","4679153","4595181","4494358","4383833","4262886","4122930","3974927","3786173","3649435","3528739","3414790","3309994","3215192","3129960","3062897","3020504","2996331","2971376","2957625","2943708","2932095","2924057","2920087","2922635","2940453","2964158","2981166","2987031","2979746","2862978","2812734",
"Pre-demographic dividend","PRE","Population ages 0-14, male","SP.POP.0014.MA.IN","40269266","41313641","42442965","43673201","45003351","46383209","47784495","49219980","50694115","52215686","53797963","55449207","57170776","58975954","60877996","62871812","64907797","66995786","69233188","71578104","73796002","75753463","77817997","80118690","82540910","85020394","87456299","89860067","92136131","94495708","96837102","99087596","101755190","104872768","108110230","111205061","114073468","117004369","120080943","123290127","126593370","130020129","133861461","137878316","141812723","145863632","149973280","154103366","158515957","163151804","167864692","172691268","177690396","182792043","187802867","192720601","197620509","202471694","207233149","211937087","216644992","221307148","225888020","230416680",
"Puerto Rico","PRI","Population ages 0-14, male","SP.POP.0014.MA.IN","504768","504284","504943","507385","510264","512257","512953","511677","509515","508193","506974","505855","507323","511148","515987","520528","524361","526483","526331","525090","522960","520017","517707","515948","514209","511866","508211","503905","499798","495943","492601","489145","485542","483127","481201","479436","479229","478175","475550","472776","468439","463041","456796","449612","441298","431360","419750","407479","395420","384131","372898","358793","344567","330122","313500","296283","278821","260641","240545","233257","234006","227837","221406","218501",
"Korea, Dem. People's Rep.","PRK","Population ages 0-14, male","SP.POP.0014.MA.IN","2216213","2244436","2275666","2329940","2401075","2473151","2578205","2726560","2868136","2985012","3086033","3177255","3250308","3286645","3305192","3320794","3325842","3318454","3294079","3263449","3232595","3195253","3141273","3079511","3022431","2967414","2918972","2871155","2838028","2832006","2841049","2867356","2908268","2954695","3000571","3033669","3052374","3064294","3070600","3071372","3064187","3049257","3027105","3004671","2985102","2959427","2924456","2883257","2840032","2797056","2749668","2699349","2655321","2619192","2590092","2568041","2550251","2536665","2528513","2523874","2522373","2524083","2527081","2529138",
"Portugal","PRT","Population ages 0-14, male","SP.POP.0014.MA.IN","1317898","1320981","1327358","1330349","1330428","1327715","1321153","1314774","1308149","1292642","1265260","1244782","1235492","1224609","1230041","1267336","1295907","1301362","1301744","1296471","1287352","1274267","1259853","1245379","1229531","1209178","1182790","1152772","1120202","1084817","1045004","1003568","969618","946529","928048","910750","896070","884433","875189","869494","864837","862703","863817","863576","861303","857989","852723","845714","838480","830616","821293","810102","798556","785883","770843","755208","742676","732756","723123","715959","709627","706099","701116","700073",
"Paraguay","PRY","Population ages 0-14, male","SP.POP.0014.MA.IN","454903","465245","475793","486800","498071","509419","520848","531930","542539","552644","562274","571531","580591","589207","597689","606449","615249","624288","633727","644118","656219","670379","686776","704892","724124","744396","765586","787562","810191","833056","855879","878539","900598","921802","941793","959979","975937","989743","1001517","1011039","1018227","1022879","1024874","1022521","1016649","1009812","1002146","993993","985837","978186","972024","967544","964038","961962","961922","963772","967197","971754","976949","982343","988323","994665","1000761","1006491",
"West Bank and Gaza","PSE","Population ages 0-14, male","SP.POP.0014.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498715","521026","544334","568555","593482","618995","644958","671282","684727","697854","710791","723465","735382","746370","756698","766382","775455","784014","794002","804032","814874","826610","839008","851553","864378","878024","891892","905463","926010","945848","963895","980535","996263","1010595",
"Pacific island small states","PSS","Population ages 0-14, male","SP.POP.0014.MA.IN","218440","225859","233343","240799","247969","255112","261865","267892","273500","278704","283476","287999","292184","295804","299129","302437","306004","309741","313896","319094","324540","329828","335293","340943","346880","352972","358842","364662","370495","375925","380878","384914","388403","391751","394511","396650","398848","401265","403557","405634","407542","409651","411671","413476","415271","416951","418590","420308","422155","424187","426629","429515","432626","435976","439538","443135","446723","450127","453141","455872","459168","462801","466560","470484",
"Post-demographic dividend","PST","Population ages 0-14, male","SP.POP.0014.MA.IN","108303936","109809283","110646545","111226929","111895038","112734242","113191755","113376621","113681499","113857594","113903682","114089373","113957552","113557589","112967947","112158850","111071062","109890123","108649618","107454671","106368574","105509963","104683759","103754208","102773125","101747959","100732293","99861009","99231482","98785551","98509689","98424827","98398168","98375253","98130418","97690820","97241388","96827770","96401285","95971408","95544151","95009839","94465436","93928415","93373652","92789705","92322992","92052521","91974549","91916480","91839373","91653357","91634740","91655753","91674795","91652790","91667129","91644820","91472062","91090802","90673397","89694820","88556497","87845614",
"French Polynesia","PYF","Population ages 0-14, male","SP.POP.0014.MA.IN","18896","19511","20185","20938","21778","22679","23592","24503","25411","26316","27211","28087","28897","29625","30296","30908","31463","31985","32467","32912","33390","33946","34543","34973","35299","35766","36335","36942","37681","38467","39194","39885","40495","41085","41594","41872","41948","41892","41716","41483","41219","40913","40581","40122","39588","39094","38703","38491","38194","37744","37375","37052","36732","36510","36309","35998","35614","35227","34912","34630","34307","33925","33490","32994",
"Qatar","QAT","Population ages 0-14, male","SP.POP.0014.MA.IN","8127","8629","9257","10011","10909","11966","13211","14664","16324","18197","22043","27300","31649","35118","37783","39782","41287","42430","43328","44124","44983","46079","47449","48988","50549","52042","54294","57186","59605","61486","63027","64395","65724","67104","68553","70018","71381","73169","75235","76918","78512","80324","82769","85579","88838","91750","93448","98931","108893","115650","121522","131377","142056","153153","163171","171478","180931","189563","196857","208636","215986","216326","217648","217655",
