"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Romania","ROU","Population ages 0-14, female","SP.POP.0014.FE.IN","2562712","2576745","2572727","2554047","2522355","2479882","2436168","2408806","2390786","2381275","2384379","2392939","2414653","2451886","2513259","2601634","2704477","2784429","2836387","2880843","2924510","2973313","2959850","2878779","2809814","2768022","2747071","2740371","2740007","2732770","2697569","2620001","2531167","2458051","2388848","2319412","2253038","2199454","2158856","2116770","2065791","1979059","1875079","1794592","1726019","1674870","1646462","1615669","1588728","1578444","1573563","1567772","1558750","1546963","1533534","1523826","1518704","1518167","1517255","1513726","1506354","1495287","1479470","1472557",
"Russian Federation","RUS","Population ages 0-14, female","SP.POP.0014.FE.IN","17932697","18336334","18489070","18555915","18484576","18330408","18061503","17755695","17448091","17117273","16738263","16380936","16064802","15750416","15459077","15202514","14989819","14822365","14714261","14700932","14792242","14942057","15148223","15420795","15742168","16034480","16281464","16497856","16683500","16776913","16703604","16610682","16426775","16172588","15920797","15649644","15309885","14889249","14359925","13755287","13139717","12500464","11836272","11307659","10956339","10665418","10440102","10332031","10358752","10466274","10564440","10714433","10974611","11267402","11570195","11876437","12160344","12367412","12468020","12508869","12501414","12483021","12427592","12298504",
"Rwanda","RWA","Population ages 0-14, female","SP.POP.0014.FE.IN","716324","743345","768480","791332","811602","830310","848988","868248","888366","909423","931608","954573","978110","1002506","1027738","1053885","1081552","1111450","1144452","1182190","1225485","1274439","1328361","1384836","1442080","1499954","1558849","1618636","1677471","1733212","1784922","1826249","1862877","1914892","1671023","1454831","1689963","1896465","1916981","1896390","1877991","1865980","1868169","1885439","1912500","1947792","1990072","2037182","2085581","2132050","2175866","2217815","2260162","2303314","2345446","2385642","2423458","2460133","2496192","2530088","2562039","2593347","2624351","2656497",
"South Asia","SAS","Population ages 0-14, female","SP.POP.0014.FE.IN","112879947","116217998","119644588","123175047","126621883","129823819","132905544","135961555","139073050","142216067","145279158","148209632","151212526","154400896","157636873","160809676","163920832","167063258","170241265","173514286","176929840","180408233","184055012","187943214","191984666","196050636","200043471","203943629","207771312","211602750","215317770","218901106","222664553","226496832","230048491","233247925","236092010","238707349","241165837","243454420","245540431","247575128","249772371","251834339","253456817","254761220","255790415","256578739","257264474","257884413","258393416","258781461","258996842","259006707","258691473","258029939","257186408","256159096","255073506","253966235","252852195","251877154","250927742","249998151",
"Saudi Arabia","SAU","Population ages 0-14, female","SP.POP.0014.FE.IN","913760","947959","984229","1023677","1065202","1106754","1149573","1195313","1244114","1296122","1352013","1412590","1478690","1550708","1628672","1715492","1807288","1898464","1990364","2083005","2176597","2271465","2367812","2466210","2566918","2669803","2774534","2880988","2989768","3100540","3211497","3319305","3416228","3485268","3527367","3567965","3614914","3663977","3717450","3776921","3839901","3904843","3970545","4031004","4078212","4107176","4126274","4147675","4171968","4196133","4223536","4256687","4292477","4328357","4362978","4395982","4426670","4458788","4496678","4541302","4572545","4590756","4606803","4611136",
"Sudan","SDN","Population ages 0-14, female","SP.POP.0014.FE.IN","1902759","1964185","2028970","2098091","2173533","2252447","2330501","2410354","2492593","2576444","2662927","2754924","2851708","2951440","3056573","3167921","3285274","3408893","3539003","3675835","3820427","3973019","4131613","4277812","4386075","4468107","4556324","4642325","4703623","4772780","4860610","4941987","5011688","5096941","5213722","5328933","5431323","5528753","5616658","5706270","5804863","5904263","6005746","6105138","6198389","6292624","6402529","6534203","6681765","6842728","7010093","7175313","7342181","7515681","7703003","7904929","8114432","8333825","8561711","8792411","9025597","9251662","9461637","9657528",
"Senegal","SEN","Population ages 0-14, female","SP.POP.0014.FE.IN","707526","729349","752024","775955","801911","827042","850399","874387","898981","924282","950580","978164","1007233","1037873","1070009","1103824","1139676","1177359","1216541","1257110","1299010","1342201","1386391","1431277","1476519","1521946","1567315","1612438","1656782","1700202","1743373","1785376","1825564","1864799","1902880","1939681","1975518","2010935","2046682","2083821","2122524","2162557","2204613","2250139","2299302","2351409","2408456","2469689","2533296","2601636","2674339","2749444","2826592","2904638","2982145","3057315","3130261","3202344","3274067","3345151","3414668","3481075","3545544","3609953",
"Singapore","SGP","Population ages 0-14, female","SP.POP.0014.FE.IN","362354","377852","389026","397176","403711","408107","410710","410317","406264","398864","391616","386445","381072","375602","368570","359629","350520","342017","332719","324082","316249","321161","326671","323778","324050","318450","310982","308026","308265","309830","316552","323733","332230","337678","344158","351293","364258","374036","380711","373782","371340","378355","379717","368266","362973","359741","360039","363141","367427","360294","350963","350393","354465","353437","348405","342706","340550","336748","335471","338496","335209","316983","323265","335112",
"Solomon Islands","SLB","Population ages 0-14, female","SP.POP.0014.FE.IN","28582","29310","30080","30886","31729","32613","33534","34489","35491","36532","37563","38794","40252","41736","43292","44885","46512","48201","49915","51643","53385","55138","56895","58658","60413","62133","63843","65565","67279","68998","70752","72531","74312","76109","77946","79829","81726","83594","85439","87227","88918","90541","92140","93757","95393","97062","98811","100636","102485","104401","106458","108704","111154","113741","116378","119015","121619","124163","126641","129070","131535","133984","136390","138760",
"Sierra Leone","SLE","Population ages 0-14, female","SP.POP.0014.FE.IN","443551","451242","459571","469489","482002","495339","508391","521870","535711","549574","563455","577197","590918","604835","618899","633006","646834","660995","675835","690882","706334","722219","738605","756049","774500","793626","815012","838893","863488","886656","923121","935549","920620","920914","926685","930356","937006","950965","962298","969979","995313","1055217","1117032","1162679","1201251","1231899","1256905","1281824","1310657","1342265","1374571","1405447","1435089","1462995","1488683","1511873","1534278","1556233","1577292","1598639","1620241","1640620","1659129","1675970",
"El Salvador","SLV","Population ages 0-14, female","SP.POP.0014.FE.IN","631387","651948","671575","689824","708152","726806","746305","766575","787171","807520","827200","846188","864877","883363","901317","918472","934371","949313","963452","976513","987545","992344","999690","1014245","1028179","1041483","1053844","1066030","1081642","1099328","1116056","1131672","1146136","1151037","1145606","1137675","1127814","1117514","1107781","1098808","1090401","1081725","1071337","1058640","1044376","1028841","1012251","996597","980976","963352","944724","926065","907697","889567","872182","856007","840873","827075","814956","804460","796220","789506","782195","774367",
"San Marino","SMR","Population ages 0-14, female","SP.POP.0014.FE.IN","1953","1975","1984","1982","1980","1988","2013","2042","2076","2122","2165","2203","2255","2299","2312","2315","2315","2302","2286","2259","2218","2176","2127","2077","2035","2007","1963","1896","1847","1819","1804","1798","1781","1765","1764","1779","1803","1823","1857","1889","1917","1956","2004","2055","2102","2147","2209","2250","2256","2278","2307","2356","2396","2403","2399","2387","2370","2342","2302","2247","2200","2157","2090","2004",
"Somalia","SOM","Population ages 0-14, female","SP.POP.0014.FE.IN","631724","651403","671015","690677","710071","727847","744544","761839","779847","798517","817994","838039","858816","880750","902216","923231","945340","970627","1043713","1184093","1293149","1306694","1315392","1363054","1419527","1484709","1554439","1618666","1629502","1613092","1615918","1552647","1468888","1509204","1592260","1655036","1719732","1784178","1862574","1942143","2023735","2108242","2191269","2277096","2368753","2464534","2558300","2651409","2731169","2794714","2860012","2899389","2946836","3039183","3141899","3243962","3363332","3491333","3611787","3736616","3857925","3973536","4089350","4205848",
"Serbia","SRB","Population ages 0-14, female","SP.POP.0014.FE.IN","924183","919549","907596","894395","876331","856177","843353","829817","813178","797205","782638","771964","766655","765637","765425","765693","767737","769995","772023","773491","772915","770680","766806","762903","758690","754395","752260","748285","741922","733269","722655","714082","708911","702298","695084","675485","666481","656036","640049","620998","604813","593715","584960","575652","566137","555686","544000","533131","523522","514940","506990","497421","490898","489605","491771","491385","487259","481424","475822","472363","471407","471552","465210","465608",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 0-14, female","SP.POP.0014.FE.IN","48806527","50096004","51465915","52924788","54487528","56099733","57721904","59391189","61125429","62923013","64801576","66752546","68749429","70803426","72927299","75128081","77403149","79694899","82112358","84681739","87200281","89859251","92729592","95536362","98323987","101205530","104178848","107274955","110361381","113459674","116613863","119725356","122844044","126026124","129022590","132061732","135420803","138736106","141909900","145126292","148496663","152005584","155640564","159388738","163289501","167387067","171680260","176155425","180807153","185594007","190471478","195423366","200490497","205647119","210781363","215882834","220959386","225985296","230979673","235957478","240898692","245758495","250522400","255180361",
"South Sudan","SSD","Population ages 0-14, female","SP.POP.0014.FE.IN","603175","611597","620860","631509","645417","661284","675318","688099","701040","713652","725983","740689","757779","776579","797066","817885","839170","861052","883569","906482","929919","953915","978198","1003832","1031377","1061494","1094092","1120381","1092274","1056617","1075168","1108519","1138046","1163325","1199678","1242795","1282910","1326354","1350266","1378857","1435413","1497398","1567033","1639050","1702253","1758091","1813157","1869061","1929060","1992651","2063847","2142852","2224242","2305339","2365612","2406479","2428830","2421266","2403534","2391217","2381538","2371730","2362295","2350838",
"Sub-Saharan Africa","SSF","Population ages 0-14, female","SP.POP.0014.FE.IN","48814256","50104064","51474322","52933560","54496689","56109302","57731884","59401578","61136214","62934169","64813061","66764254","68761323","70815387","72939366","75140295","77415431","79707217","82124540","84693829","87212298","89871250","92741470","95548031","98335570","101217074","104190339","107286809","110373094","113471224","116625211","119736634","122855211","126037321","129033903","132073045","135432081","138747406","141921313","145137721","148507995","152016751","155651901","159399766","163300301","167397765","171691031","176166100","180817921","185604634","190482197","195433613","200500738","205657511","210791881","215893561","220970259","225996319","230990797","235968680","240909948","245769801","250536026","255193908",
"Small states","SST","Population ages 0-14, female","SP.POP.0014.FE.IN","1570167","1606167","1643668","1679234","1712769","1745537","1776811","1805024","1831411","1856222","1878036","1897146","1913094","1926431","1939277","1952944","1968534","1985669","2002980","2020973","2040822","2061644","2083141","2106849","2133380","2163842","2197110","2231774","2267511","2305569","2345287","2380590","2392236","2399565","2414733","2423995","2432640","2439705","2443255","2444945","2445760","2446725","2447543","2445821","2443138","2440889","2438622","2436373","2434352","2432094","2430927","2430020","2430787","2436223","2446095","2454102","2459331","2464136","2467643","2468793","2467204","2465154","2467061","2466220",
"Sao Tome and Principe","STP","Population ages 0-14, female","SP.POP.0014.FE.IN","10864","11430","12359","13162","13858","14469","15018","15527","16015","16498","16931","17307","17676","18056","18452","18876","19339","19841","20374","20901","21388","21817","22264","22751","23219","23793","24463","25148","25870","26601","27331","27971","28495","28960","29357","29682","29937","30115","30205","30214","30174","30468","31183","31975","32783","33618","34491","35412","36360","37288","38135","38878","39743","40733","41628","42388","42991","43444","43776","44012","44252","44475","44645","44849",
"Suriname","SUR","Population ages 0-14, female","SP.POP.0014.FE.IN","61463","64007","66400","68699","71450","74749","78217","81634","84883","87858","90474","92599","92621","90776","88818","86753","84563","82242","79810","77286","75246","73938","72969","72307","72015","72107","72444","72766","73331","74174","74796","75317","75993","76625","77572","78416","78602","78564","78334","77962","77526","77097","76758","76536","76832","77593","78351","79086","79755","80295","80671","80896","80998","80976","80855","80696","80541","80375","80194","80024","79886","79788","79714","79660",
"Slovak Republic","SVK","Population ages 0-14, female","SP.POP.0014.FE.IN","626625","646003","649790","650214","650931","649098","643660","636161","627491","619511","610505","601488","596078","594814","598041","603515","609292","616300","623703","630674","636200","641439","648570","656479","663442","669009","672783","673253","670363","664167","655340","644140","632662","622055","609572","595525","581140","566504","551560","536054","518761","500694","483921","468244","454331","442087","430377","419949","411847","407019","405291","405104","404749","404149","404131","404626","407218","411659","415967","419471","421429","421679","417124","413989",
"Slovenia","SVN","Population ages 0-14, female","SP.POP.0014.FE.IN","213663","215108","214667","214080","213413","212412","211698","211149","209959","208027","206500","205816","205889","206488","206583","207450","209313","210634","211810","213065","213992","213296","212490","212693","212707","212346","213032","213217","211110","208020","204351","200146","195324","190195","185080","179877","174426","169235","164200","159733","155954","152234","148369","144649","141786","139789","138495","138407","138710","140419","141743","143180","144851","146514","148116","149364","150405","151416","152789","154318","155427","155676","155177","154099",
"Sweden","SWE","Population ages 0-14, female","SP.POP.0014.FE.IN","815906","802258","791140","783185","781394","785984","793789","801342","805578","809606","815336","819517","820993","821362","823222","825722","825893","823324","817141","806801","794582","781210","766938","754422","745700","739863","735109","732041","732839","737585","746586","759269","773012","787021","799731","806726","807833","806407","803880","800553","796357","791483","786517","781065","774176","765489","757745","753108","750858","752293","758443","767853","779673","794076","810225","826702","844593","862051","875492","885709","891973","895526","895894","891358",
"Eswatini","SWZ","Population ages 0-14, female","SP.POP.0014.FE.IN","81362","83685","86010","88408","90750","93003","95369","97809","100332","103059","106008","109191","112581","116154","120005","124168","128596","133226","137994","142925","148024","152982","158007","163237","168539","174258","180139","185953","192131","198063","203602","209289","214835","219769","222659","224407","226181","227818","228711","228485","227971","227185","226132","224935","223598","222249","220966","219674","217838","215644","214185","213405","212938","212713","212426","211945","211409","210809","210061","209084","208364","207918","207492","206988",
"Sint Maarten (Dutch part)","SXM","Population ages 0-14, female","SP.POP.0014.FE.IN","540","585","634","686","740","797","859","926","1002","1081","1164","1250","1329","1403","1473","1546","1628","1715","1812","1917","2022","2138","2277","2411","2529","2649","2778","2925","3104","3315","3561","3846","4093","4201","4215","4207","4187","4161","4164","4137","4052","4028","3983","3995","4054","4061","4069","4077","4065","4071","4010","3883","3873","3743","3407","3067","2647","2246","1963","1758","1591","1454","1363","1332",
"Seychelles","SYC","Population ages 0-14, female","SP.POP.0014.FE.IN","7729","8060","8407","8772","9161","9569","9980","10389","10785","11156","11485","11708","11894","11961","12067","12214","12282","12318","12182","12090","12017","11999","11878","11669","11583","11544","11491","11854","11713","11550","11348","11278","11167","11197","11313","11313","11278","11300","11413","11429","11332","11167","11337","11028","10800","10698","10771","10675","10768","10627","10719","10247","10241","10392","10518","10727","10873","11023","11124","11202","11256","11306","13626","13547",
"Syrian Arab Republic","SYR","Population ages 0-14, female","SP.POP.0014.FE.IN","1007140","1049943","1092953","1135089","1177687","1222660","1269683","1318745","1369739","1422888","1478273","1535424","1594002","1653855","1715202","1778517","1844459","1913216","1984310","2056778","2129652","2201396","2270410","2340129","2411685","2482871","2554282","2625267","2693865","2758095","2817189","2870619","2919007","2965863","3013079","3059728","3105254","3148864","3189956","3229215","3266930","3306225","3348999","3395234","3447607","3506940","3591664","3710484","3814555","3895602","3977044","4045130","4074552","4032096","3941424","3848037","3763038","3677562","3603047","3548330","3492873","3435541","3391791","3364557",
"Turks and Caicos Islands","TCA","Population ages 0-14, female","SP.POP.0014.FE.IN","1252","1254","1250","1243","1238","1240","1247","1253","1262","1273","1282","1291","1298","1315","1344","1380","1417","1455","1493","1524","1552","1577","1595","1607","1619","1631","1644","1660","1677","1693","1733","1811","1904","1994","2080","2162","2238","2315","2392","2463","2532","2612","2709","2817","2927","3030","3133","3239","3339","3418","3468","3473","3468","3491","3509","3541","3593","3650","3721","3797","3859","3901","3922","3914",
"Chad","TCD","Population ages 0-14, female","SP.POP.0014.FE.IN","612405","628446","645090","662271","680914","698025","712689","728075","744240","761500","780139","799949","822521","847516","872594","897667","922943","948324","973629","999779","1021743","1041076","1070209","1106119","1137785","1167258","1200708","1237586","1277214","1320252","1364532","1413324","1468184","1522089","1575919","1637529","1707517","1780628","1851865","1921464","1994025","2070379","2147300","2225707","2309280","2395444","2483192","2571383","2659828","2753191","2851648","2951299","3052021","3156235","3263291","3370162","3476698","3585230","3696943","3809888","3922162","4035192","4150154","4266442",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 0-14, female","SP.POP.0014.FE.IN","175796345","174994756","177891887","185057310","191935195","197701399","203504612","208091311","212710174","218032162","223156648","228430513","232748718","236783168","241514406","245922617","249730387","250957696","248445836","245419861","243217604","241507469","241093309","239964744","237588445","235553573","234293482","234255548","234610754","235333866","237175842","238914131","239866099","240562785","240627465","239921888","238514891","236160676","233591319","231027169","227936576","224103566","219320879","214436718","209695051","204695779","200793760","198610093","197199226","196329150","195840456","195775653","196511794","197617467","198794621","199698573","200578371","201918173","202610468","202394010","201287390","199147308","196380681","193201778",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 0-14, female","SP.POP.0014.FE.IN","48313780","49588982","50429275","51058591","51391588","51488543","51474393","51487951","51435436","51252289","50920387","50586458","50340734","50130171","49980782","49887982","49895689","49983456","50089371","50322074","50748724","51287395","51868521","52464812","53153541","53879682","54565737","55198664","55745935","56050414","56095027","55999267","55731996","55339124","54814456","54148549","53394893","52495168","51369046","50070874","48716733","47303290","45854070","44600669","43598233","42742867","42058473","41565759","41416845","41477063","41617372","41851935","42195965","42653904","43186575","43781326","44377692","44918783","45378034","45755236","45993826","46168173","45766205","45551077",
"Togo","TGO","Population ages 0-14, female","SP.POP.0014.FE.IN","362841","369783","376607","383793","392504","403939","418496","435921","454939","474148","492502","509445","525095","540124","555042","569947","584992","600157","615480","631696","649697","669916","692085","715307","738688","761348","783319","805515","827912","850149","872323","894389","916257","905602","904107","940821","972399","998256","1020689","1044305","1068876","1094027","1119749","1146193","1173075","1200440","1229670","1261115","1294090","1328155","1363356","1399185","1434423","1468810","1502275","1535044","1567532","1599660","1631249","1662688","1693701","1723553","1751565","1777981",
"Thailand","THA","Population ages 0-14, female","SP.POP.0014.FE.IN","5742033","5957801","6178667","6403813","6623053","6834989","7044850","7248824","7444717","7630507","7806703","7970912","8122474","8259271","8376673","8473435","8546273","8594145","8620159","8630026","8634328","8631214","8610442","8570899","8517371","8454874","8386527","8312813","8235895","8163864","8078153","7987870","7905287","7828196","7774699","7740421","7706602","7659028","7599005","7512311","7384633","7243148","7117335","7005383","6908462","6819345","6727599","6642632","6565842","6488936","6391646","6276846","6170235","6079858","6006210","5937224","5865830","5795010","5724321","5650369","5572660","5489467","5398758","5303786",
"Tajikistan","TJK","Population ages 0-14, female","SP.POP.0014.FE.IN","425327","455032","483802","511390","537098","561174","585015","607646","629100","649581","669121","687629","705037","721493","737440","753367","769619","786582","804757","824380","845518","868276","892594","918634","946614","977681","1013622","1054312","1097211","1139442","1179034","1216070","1248004","1275271","1302039","1328496","1352026","1360848","1355690","1345972","1342820","1346163","1345883","1343946","1341235","1338363","1337296","1340592","1348818","1360592","1375816","1397075","1423564","1452417","1484708","1520355","1556226","1590452","1625051","1661052","1696348","1729301","1758292","1782137",
"Turkmenistan","TKM","Population ages 0-14, female","SP.POP.0014.FE.IN","311849","334065","356363","378076","397764","415112","431358","446637","460800","473952","486195","497578","507959","517371","526015","533992","541543","548978","556549","564613","573624","584121","596552","611108","627882","646981","668206","690666","713018","734008","752896","770113","786896","803248","817585","829074","837042","841536","843345","842140","837452","829301","818692","807325","796155","786552","779380","774015","770850","771223","776013","785302","798709","815408","834448","854780","875688","896648","916549","934532","950341","963646","974085","981145",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 0-14, female","SP.POP.0014.FE.IN","44771666","46211875","47639496","49050973","50434659","51793422","53127688","54426363","55685363","56907816","58093209","59232112","60327766","61401058","62453465","63480874","64494391","65509825","66531776","67548803","68553216","69535882","70521725","71521562","72499448","73432067","74304872","75115956","75878066","76592220","77275088","77916654","78494223","79010110","79459498","79840700","80140772","80361593","80525005","80636960","80706735","80723947","80668287","80536566","80349163","80126762","79864459","79571688","79244473","78889702","78496650","78176581","77857993","77499731","77131224","76780345","76437512","76100367","75767272","75396163","74961306","74475091","73954087","73419503",
"Timor-Leste","TLS","Population ages 0-14, female","SP.POP.0014.FE.IN","93799","94459","95123","95996","96871","98298","100495","102727","104975","107208","109408","111549","113603","115535","117019","118234","119579","120745","121266","121130","121266","121909","122720","123867","125515","127828","130848","134746","139660","145333","151045","155605","159296","163082","166849","170376","173517","176322","178834","180923","183042","185902","189287","192775","196589","200903","205215","209042","212082","214292","216807","220288","223615","225793","226857","227352","227526","227416","227075","226483","225869","225447","225211","225227",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 0-14, female","SP.POP.0014.FE.IN","20419630","21063946","21698858","22348526","22991071","23634451","24316031","25028592","25739750","26454583","27180534","27911207","28654959","29417701","30192917","31041415","32040192","33035440","33899907","34826682","35891845","37026868","38210054","39437612","40704434","41960165","43214385","44441926","45595624","46684488","47651123","48516248","49314450","50012151","50537837","50851798","50964664","50901725","50774246","50621701","50443460","50258422","50067226","49909633","49846457","49879007","49925286","50003972","50308898","50848443","51554808","52437185","53506330","54800740","56249885","57659592","58809675","59754923","60625964","61358565","61942870","62404462","62740730","62964200",
"Tonga","TON","Population ages 0-14, female","SP.POP.0014.FE.IN","15078","15547","16030","16526","17016","17505","17965","18437","18914","19326","19676","19968","20203","20388","20533","20660","20779","20753","20587","20415","20237","20050","19848","19636","19436","19268","19149","19080","19041","19016","19001","18991","18982","18970","18959","18952","18914","18848","18777","18715","18697","18736","18832","18975","19145","19307","19453","19518","19492","19434","19352","19285","19211","19104","18995","18826","18630","18450","18238","18006","17831","17729","17684","17674",
"South Asia (IDA & IBRD)","TSA","Population ages 0-14, female","SP.POP.0014.FE.IN","112879947","116217998","119644588","123175047","126621883","129823819","132905544","135961555","139073050","142216067","145279158","148209632","151212526","154400896","157636873","160809676","163920832","167063258","170241265","173514286","176929840","180408233","184055012","187943214","191984666","196050636","200043471","203943629","207771312","211602750","215317770","218901106","222664553","226496832","230048491","233247925","236092010","238707349","241165837","243454420","245540431","247575128","249772371","251834339","253456817","254761220","255790415","256578739","257264474","257884413","258393416","258781461","258996842","259006707","258691473","258029939","257186408","256159096","255073506","253966235","252852195","251877154","250927742","249998151",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 0-14, female","SP.POP.0014.FE.IN","48814256","50104064","51474322","52933560","54496689","56109302","57731884","59401578","61136214","62934169","64813061","66764254","68761323","70815387","72939366","75140295","77415431","79707217","82124540","84693829","87212298","89871250","92741470","95548031","98335570","101217074","104190339","107286809","110373094","113471224","116625211","119736634","122855211","126037321","129033903","132073045","135432081","138747406","141921313","145137721","148507995","152016751","155651901","159399766","163300301","167397765","171691031","176166100","180817921","185604634","190482197","195433613","200500738","205657511","210791881","215893561","220970259","225996319","230990797","235968680","240909948","245769801","250536026","255193908",
"Trinidad and Tobago","TTO","Population ages 0-14, female","SP.POP.0014.FE.IN","182426","186251","189869","193259","196269","198868","201145","202861","203686","203347","201699","199908","198970","198243","197119","195521","193780","192277","191460","191588","192453","194014","196409","199428","202601","205998","209207","211310","212340","212605","212194","211094","209319","206668","202989","198372","192926","186917","180754","174843","169181","163784","158970","154893","151569","148964","147013","145608","144722","144248","144182","144547","145146","145768","146210","146443","146504","146399","146737","146537","145511","144546","143157","141387",
"Tunisia","TUN","Population ages 0-14, female","SP.POP.0014.FE.IN","900043","912784","927685","945517","965045","986547","1013976","1045169","1075582","1104412","1131310","1156153","1179700","1203239","1227300","1252204","1276329","1298466","1318624","1337004","1353987","1371282","1390047","1410431","1434864","1462336","1490203","1516225","1537538","1552638","1562839","1569350","1572167","1572317","1569004","1561412","1548385","1529475","1505652","1476921","1444756","1411025","1377769","1347812","1322619","1301908","1284392","1269803","1259026","1253090","1253683","1260658","1275659","1298702","1326332","1356108","1385589","1413632","1438091","1457846","1473004","1484170","1491460","1494617",
"Turkiye","TUR","Population ages 0-14, female","SP.POP.0014.FE.IN","5586131","5765726","5958308","6141478","6303119","6444741","6641649","6902762","7122393","7273620","7390983","7491426","7594092","7719033","7846750","7953928","8082472","8245465","8391914","8510155","8626007","8744589","8869408","8948229","9017989","9128483","9223686","9304473","9375568","9440420","9495732","9532492","9557893","9581794","9603674","9624785","9651552","9682141","9709066","9726467","9730890","9738170","9730270","9693529","9654611","9627106","9608628","9550578","9537792","9524459","9514485","9493366","9447981","9404750","9374962","9372714","9390217","9438196","9530458","9614158","9630814","9625016","9618097","9552450",
"Tuvalu","TUV","Population ages 0-14, female","SP.POP.0014.FE.IN","1125","1162","1191","1210","1213","1206","1207","1216","1225","1224","1215","1203","1191","1184","1201","1236","1266","1289","1310","1322","1332","1342","1349","1355","1364","1391","1433","1480","1533","1587","1642","1697","1732","1743","1741","1729","1711","1692","1672","1657","1645","1635","1633","1641","1649","1650","1647","1640","1633","1630","1633","1641","1654","1652","1636","1625","1615","1608","1618","1641","1669","1695","1719","1739",
"Tanzania","TZA","Population ages 0-14, female","SP.POP.0014.FE.IN","2283239","2346384","2411742","2482537","2563030","2649284","2737372","2828194","2922403","3021343","3125595","3235597","3351351","3473186","3602345","3738863","3881301","4029541","4183604","4341437","4500756","4660010","4819231","4980199","5140136","5297588","5453691","5609543","5765386","5911893","6047891","6181461","6313197","6479937","6693633","6879782","6996465","7125365","7292689","7469031","7667328","7870459","8077914","8298939","8535635","8790644","9059108","9333590","9611450","9883261","10160526","10447811","10734135","11035586","11356776","11705584","12068758","12425609","12767021","13088818","13406888","13726951","14053344","14386043",
"Uganda","UGA","Population ages 0-14, female","SP.POP.0014.FE.IN","1768361","1832584","1895593","1956611","2014801","2072556","2133362","2198079","2267121","2339681","2415247","2491797","2567278","2643223","2720296","2799481","2880881","2962759","3044656","3125485","3202517","3277717","3356496","3439721","3529000","3628011","3737570","3857091","3985830","4123354","4268821","4422186","4586142","4760842","4942405","5124440","5308981","5496422","5686293","5881372","6077230","6272916","6471028","6670492","6870319","7070810","7271732","7472337","7670322","7868207","8067343","8268804","8471506","8672158","8870220","9065202","9260877","9459423","9661067","9867134","10076314","10288282","10497955","10702189",
"Ukraine","UKR","Population ages 0-14, female","SP.POP.0014.FE.IN","5596291","5744651","5834374","5891519","5887591","5854438","5828526","5809127","5791838","5760266","5711313","5665124","5622221","5569794","5512253","5457721","5401324","5340773","5274004","5243467","5255401","5273541","5288224","5320547","5367821","5411058","5444293","5460181","5468759","5476912","5456510","5421552","5394641","5350548","5254880","5124450","4977223","4819766","4632448","4419257","4207450","3987203","3779539","3615935","3480517","3362364","3268721","3204322","3171319","3164962","3168215","3178702","3207428","3249117","3286347","3323928","3349378","3361763","3350509","3321383","3285135","3235755","2833980","2745795",
"Upper middle income","UMC","Population ages 0-14, female","SP.POP.0014.FE.IN","226681728","227468275","231880727","240467404","248687172","255748678","262908842","268937067","274929911","281508606","287801945","294147500","299508483","304601643","310402368","315942106","320911344","323235574","321747218","319754356","318618802","317990048","318707335","318731091","317529631","316668191","316565026","317674333","319117137","320771787","323397814","325750565","327177730","328182393","328306980","327402840","325589769","322579490","319267196","315905328","311918472","307110196","301262588","295298181","289577060","283743304","279004606","276011402","274237374","273266018","272685052","272671816","273625232","275082493","276720817","278183692","279468790","281138986","282210480","282223049","281085973","278734396","275234044","271432262",
"Uruguay","URY","Population ages 0-14, female","SP.POP.0014.FE.IN","342604","347357","352002","356821","361843","366474","370461","373725","376183","377852","378673","379137","379867","380857","382437","384829","387500","389618","390864","391440","391319","390949","390834","390885","391052","391704","392644","392953","393092","393116","391904","390020","388616","387780","387752","388823","390266","391546","392500","392962","392678","391571","390328","388411","385453","382616","379826","376675","373389","369792","365893","362082","358582","355647","353239","351420","349764","346928","342662","337320","331068","324713","318678","312774",
"United States","USA","Population ages 0-14, female","SP.POP.0014.FE.IN","27346219","27904227","28177770","28403741","28775954","29169207","29184034","28987719","28837933","28618949","28438029","28248380","27914789","27474153","27014674","26563808","26092200","25687834","25364051","25126384","24964525","24924724","24954516","24983763","24993909","25003730","25050508","25205078","25480141","25821550","26252910","26764085","27273486","27718277","28062321","28323001","28546741","28796161","29053434","29302337","29497037","29603053","29682175","29735551","29765567","29752532","29767171","29829901","29928534","30007205","30053875","30086993","30146859","30186975","30225827","30245594","30264290","30260729","30183494","30037086","29965884","29580645","29231917","28915018",
