"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Northern Mariana Islands","MNP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","118","119","123","127","127","129","132","134","132","123","124","133","144","161","175","186","200","213","222","230","241","250","255","260","268","277","293","318","340","362","383","397","410","420","428","438","451","460","470","485","511","559","611","658","702","737","763","782","798","821","867","947","1052","1169","1297","1433","1574","1727","1897","2084","2298","2539","2801","3072",
"Mozambique","MOZ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","78917","80621","82430","84378","86417","88584","90953","93536","96345","99380","102656","106190","109963","113981","118281","122904","127825","132984","138432","144186","149157","153562","158160","162526","166280","169323","172069","172426","171971","173476","175867","178800","181684","186235","194961","203306","208715","213208","216682","219575","222501","226466","231077","235530","240002","244618","249430","254294","258926","263094","266604","269513","272502","276636","281830","287004","292394","298664","305605","313063","319462","322468","324272","330508",
"Mauritania","MRT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9448","9937","10433","10933","11435","11938","12442","12945","13447","13948","14456","14966","15483","16011","16547","17094","17656","18215","18775","19357","19956","20573","21208","21860","22526","23213","23915","24634","25381","26054","26749","27568","28672","29855","30831","31617","32204","32939","33847","34822","35868","36785","37603","38467","39332","40277","41314","42387","45445","50564","55875","61334","66911","69328","68670","68341","68359","68676","69270","70123","70747","71092","71675","72824",
"Mauritius","MUS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","7194","7718","8401","8841","9167","9533","9911","10297","10706","11169","11708","12314","12862","13248","13575","13920","14283","14724","15246","15949","16699","17459","18243","18906","19405","19829","20379","21085","21931","22912","23939","25054","26117","26962","27713","28182","28567","29031","29634","30510","31415","32188","32810","33431","34049","34693","35310","35952","36753","37865","39213","40668","42410","44487","46935","49809","52919","55990","58917","61757","64718","67779","70505","73379",
"Malawi","MWI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","48688","49508","50285","51079","51989","53027","54213","55589","57030","58316","59412","60344","61150","61995","63097","64574","66354","68475","72562","78892","85848","93228","101072","109100","116949","124406","130805","145919","158224","158473","158487","157757","157228","154708","148323","147895","154512","160149","163734","171137","182222","191345","200171","209227","218343","227010","234797","240576","240105","235601","232463","230374","228941","227386","225594","223521","221268","219452","218121","217324","216188","213735","211014","210062",
"Malaysia","MYS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","102338","102589","104288","107067","110326","113874","117661","121505","125600","130566","136591","143686","151939","160853","169687","178184","186361","193958","201114","208482","216223","224440","233207","242173","251075","260116","269092","277763","286521","295850","305922","316863","328735","341305","354141","367078","379637","391220","402671","415820","432958","454515","479382","505939","532102","557853","584425","612579","642925","675909","705909","733270","764054","797928","834774","874065","915680","959894","1006429","1055093","1105776","1154058","1204886","1262382",
"North America","NAC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","8170965","8314525","8430620","8547715","8657189","8731761","8792385","8895086","8977753","9027984","9141707","9294877","9442285","9617996","9813512","10040611","10304369","10582398","10838772","11078110","11273514","11471010","11665930","11830580","12059226","12339278","12584827","12809430","13122157","13414987","13598628","13868608","14212534","14536441","14917865","15313636","15634749","15882227","16103080","16290397","16423113","16642580","16872695","17080974","17355299","17672861","18006080","18369234","18865794","19384838","19872400","20481891","21210953","21916808","22567042","23127081","23936271","24823621","25593174","26461108","27490214","28325008","29254316","30303193",
"Namibia","NAM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","11061","11219","11414","11642","11889","12146","12416","12699","12991","13274","13545","13805","14054","14296","14539","14786","15037","15291","15538","15776","15985","16157","16317","16485","16669","16867","17076","17296","17529","17842","18225","18612","19011","19420","19813","20176","20525","20870","21214","21574","21965","22373","22785","23224","23719","24269","24872","25530","26248","27023","27852","28721","29619","30508","31396","32339","33327","34341","35386","36472","37411","37616","37129","36941",
"New Caledonia","NCL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1299","1299","1303","1322","1350","1386","1438","1490","1540","1596","1715","1858","1962","2032","2102","2160","2226","2308","2379","2441","2512","2597","2688","2774","2866","2963","3056","3150","3253","3369","3495","3624","3761","3919","4092","4261","4429","4605","4799","5018","5262","5530","5823","6131","6462","6883","7352","7798","8268","8728","9141","9552","9997","10478","10991","11406","11782","12138","12490","12853","13225","13515","13805","14166",
"Niger","NER","Population ages 65 and above, male","SP.POP.65UP.MA.IN","14836","15797","16751","17756","18922","20278","21808","23512","25324","27140","28919","30646","32340","34026","35724","37471","39279","41176","43193","45328","47553","49869","52260","54721","57245","59840","62556","65394","68332","71334","74382","77434","80459","83551","86806","90290","93903","97587","101448","105447","109600","113951","118483","123330","128611","134306","140382","146902","153930","161396","169148","176887","184349","190720","195357","203235","215376","227864","240752","254020","265706","275628","285738","297450",
"Nigeria","NGA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","658715","678576","698791","718637","736997","753949","769946","783102","795125","809002","824903","843014","863093","885120","908814","934251","961886","991339","1021870","1053485","1086201","1119989","1154683","1185650","1217225","1252864","1287759","1322743","1358375","1394892","1431572","1466947","1501030","1535095","1568971","1602058","1635122","1669420","1706275","1746458","1790180","1837145","1886287","1937429","1990282","2044763","2101913","2161606","2224032","2290093","2359169","2430050","2500126","2562546","2615052","2669284","2731015","2796010","2864439","2936744","2999449","3045923","3110558","3199995",
"Nicaragua","NIC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","19493","19953","20497","21098","21713","22333","22970","23621","24304","25034","25809","26618","27318","28041","28930","29847","30798","31784","32711","33482","34376","35470","36573","37640","38661","39705","40832","42034","43340","44788","46299","47822","49340","50856","52411","54028","56133","58819","61698","64737","67904","71093","74233","77330","80467","83281","85873","88828","92185","95854","99696","103561","107430","111493","115824","120628","125855","131238","136811","142531","147064","151463","157397","163891",
"Netherlands","NLD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","483171","494884","506481","515994","525719","535687","545373","555707","565126","574158","583424","592098","599895","607677","617085","626492","633041","640503","649989","660031","669798","677301","683374","687852","692148","701850","715267","728319","742249","754658","765700","777255","788730","799374","810055","822220","834201","846819","860328","873580","888308","904877","921375","938495","958384","980089","1001764","1025155","1054955","1090550","1125122","1173346","1233280","1285249","1332936","1377215","1419344","1462734","1506091","1549858","1588950","1624686","1673769","1730149",
"Norway","NOR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","177729","182508","186798","190745","194715","198868","202771","206689","210793","214191","217047","220075","223397","226907","231020","235293","239449","243967","248404","252494","256196","259420","263005","266856","269797","273625","278078","281293","284172","286689","288043","288870","289410","288952","288498","288316","287875","287345","286393","284741","282962","281816","281362","281969","284011","287046","290251","294334","300444","309335","320321","333160","346859","359649","372120","384048","395607","407490","419666","431966","444574","457857","472154","487146",
"Nepal","NPL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","136814","140584","144498","148572","152816","157256","161895","166734","171731","176912","182258","187733","193337","198997","204692","210490","216408","222434","228631","235041","241696","248517","255431","262471","269574","276700","283881","291041","298236","305953","314552","324031","334571","344879","354617","364451","374225","384303","394705","405461","416408","427542","440281","454665","469430","486312","505830","526486","547608","568475","588562","608557","629937","653483","677162","699664","722739","746416","769786","792997","816367","836767","855935","876810",
"Nauru","NRU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","85","82","78","77","76","75","74","73","70","66","68","72","72","74","75","76","79","84","90","98","108","116","129","142","151","159","165","163","158","148","130","107","93","94","99","104","108","104","98","94","90","81","74","75","81","87","87","84","81","75","68","60","56","59","64","72","82","89","95","103","110","117","125","133",
"New Zealand","NZL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","91640","91951","92557","92676","93329","94198","95708","97648","98907","100123","101955","104094","106628","109322","112229","115501","118174","120876","123908","126310","128600","130760","133215","135480","137226","139634","141793","144977","147654","151210","154958","165159","169530","173533","177494","181185","184846","188160","191210","193830","196906","199782","203936","208738","213881","220199","228041","235025","241260","248235","256563","265863","276631","288179","299698","310155","321116","331707","342358","354471","370564","380661","390268","408525",
"OECD members","OED","Population ages 65 and above, male","SP.POP.65UP.MA.IN","28439421","28995481","29557182","30120074","30752163","31433891","32156154","32951011","33686643","34348411","35074998","35902705","36727908","37585437","38448406","39315662","40157475","41022931","41881409","42675281","43228017","43510490","43661619","43723332","44001690","44728567","45660350","46603571","47671613","48763032","49810126","51051953","52387498","53726302","55152278","56633884","58052855","59385796","60670740","61946254","63246403","64750630","66294365","67778878","69333062","71013785","72748595","74450375","76271819","78129392","79816203","81626666","84151663","86943940","89731738","92288332","94924440","97538539","100059706","102644919","105172156","107203056","109552985","112459356",
"Oman","OMN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","8819","9025","9244","9472","9705","9937","10167","10395","10627","10859","11094","11328","11556","11783","12050","12369","12733","13146","13596","14077","14581","15113","15688","16310","16974","17661","18375","19144","19974","20861","21813","22842","23960","25182","26269","27152","27994","28767","29459","30067","30545","30849","30904","30741","31361","32814","34142","35202","35938","36352","38203","42011","46378","50228","52970","55753","58025","58685","59106","60168","61273","61083","60661","62189",
"Other small states","OSS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","118794","121502","124807","128280","132033","135884","139628","143673","148198","152827","157580","162785","168208","172650","176005","179381","183071","187126","191146","195032","198515","201060","202983","204871","206743","208799","211734","215372","219359","224117","229419","235750","241674","247446","253713","260128","266957","273704","280266","287597","295936","304635","313420","322401","331852","341300","350429","359456","368646","378460","388167","397731","408943","422633","439084","455557","470198","484656","499606","515724","531263","545122","563239","585058",
"Pakistan","PAK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","999060","999616","1001501","1005971","1013851","1025566","1041563","1062308","1087173","1115180","1146016","1173349","1201758","1237309","1275260","1316264","1360366","1406918","1455835","1508932","1569998","1636022","1699306","1757774","1812098","1870586","1935366","2000241","2063748","2125855","2188137","2251519","2307428","2364044","2427824","2492913","2560859","2628548","2697189","2768433","2848541","2932278","3006006","3077114","3154187","3233327","3315803","3403653","3495902","3590592","3684145","3773631","3853858","3920866","3977405","4025033","4073490","4142562","4234927","4344377","4453658","4556092","4673344","4828084",
"Panama","PAN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","20028","20603","21236","21922","22659","23435","24255","25120","26022","26960","27942","28967","30034","31138","32271","33425","34586","35738","36874","37990","39088","40169","41239","42299","43341","44366","45387","46415","47467","48547","49714","51023","52466","54061","55815","57734","59818","62068","64481","67066","69831","72788","75951","79303","82829","86521","90385","94413","98600","102946","107446","112106","116937","121917","127125","132622","138380","144471","150955","157882","164481","170429","176608","183795",
"Peru","PER","Population ages 65 and above, male","SP.POP.65UP.MA.IN","176933","183391","191946","202324","212068","220942","229149","236943","244477","251066","254955","260593","271608","283014","293072","302813","311993","320757","329035","336547","339412","338271","337366","336780","337003","338527","341691","346731","353628","362123","372026","383121","395198","408302","427978","453044","477071","500549","524204","549908","579956","615580","656389","700300","745491","791385","837488","882890","925444","964251","1000183","1033652","1065463","1096170","1124367","1147711","1165830","1188128","1218658","1251297","1276698","1295703","1318488","1352442",
"Philippines","PHL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","363157","368978","376751","386650","398612","412674","428511","445813","464229","483339","501269","518576","538793","562842","590287","618166","645735","676617","712161","751769","787290","812322","831798","849342","865022","879014","892179","905629","919080","931964","947456","968876","995403","1024332","1053195","1083317","1120263","1165354","1215108","1267877","1316096","1356761","1397387","1438302","1476030","1510725","1544538","1581725","1624060","1669643","1718392","1769262","1822895","1883007","1948756","2025319","2115811","2215158","2323571","2442499","2569240","2666477","2767429","2906745",
"Palau","PLW","Population ages 65 and above, male","SP.POP.65UP.MA.IN","232","227","229","235","245","258","275","281","271","255","248","254","269","279","277","270","264","260","262","269","280","281","280","287","296","306","321","341","361","381","393","395","398","398","396","394","396","402","409","419","428","434","438","446","451","453","457","462","468","477","487","495","503","518","540","559","584","613","643","674","707","741","776","808",
"Papua New Guinea","PNG","Population ages 65 and above, male","SP.POP.65UP.MA.IN","12426","12749","12995","13186","13338","13471","13652","13901","14175","14467","14784","15129","15344","15475","15738","16154","16739","17511","18485","19676","21098","23025","25344","27670","29983","32259","34469","36594","38607","40513","42416","44500","46780","49151","51588","54110","56725","59436","62225","65104","68080","71344","74850","78335","81799","85266","88806","92481","96327","100369","104650","109048","113432","117993","122562","127074","131812","136842","142249","147994","154115","160155","166730","174515",
"Poland","POL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","649678","679196","710231","745129","781905","822196","866458","913477","961823","1006354","1045575","1083165","1130656","1180365","1227524","1274869","1313448","1346931","1373528","1392568","1392201","1372358","1351072","1326473","1314343","1320421","1329123","1344068","1377330","1410386","1437630","1463838","1487626","1519712","1559106","1604410","1649460","1688761","1722547","1752278","1754147","1775937","1808389","1836027","1861186","1886270","1905640","1914799","1919051","1924587","1925088","1961815","2032651","2115894","2203705","2294309","2392462","2493548","2593479","2693461","2780396","2842802","2740976","2740950",
"Pre-demographic dividend","PRE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2684270","2743028","2804429","2868547","2934509","3002487","3072907","3144828","3219851","3299894","3384343","3474239","3568592","3669516","3778271","3891490","4008248","4128512","4257787","4392404","4516381","4624426","4738415","4860260","4985189","5113072","5239124","5371561","5488180","5600085","5715189","5824868","5952606","6093388","6243230","6389865","6519202","6648592","6783994","6931135","7087460","7250991","7436423","7633494","7829398","8034037","8243789","8451210","8680298","8937670","9211749","9504687","9811154","10111506","10397576","10695110","11020538","11369587","11743852","12137251","12481241","12744898","13013645","13355515",
"Puerto Rico","PRI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","58885","61858","65007","68276","71456","74479","77403","80198","83022","86164","88783","90498","92453","94935","97815","100829","103914","107344","111296","116011","120850","124530","127494","130387","133546","137191","140920","144703","148365","152449","156202","158368","160595","163058","165134","167668","170828","173911","176719","180135","184454","189073","193451","197919","202608","207502","212634","218082","224168","231159","238690","245278","252540","260463","267779","275341","282642","288588","287509","295426","310860","316656","318808","321377",
"Korea, Dem. People's Rep.","PRK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","129149","133658","137958","142088","146042","149772","153367","156896","160205","163104","165561","167551","168966","170378","172609","175740","179842","184947","190481","195595","200094","204160","208022","212074","216405","220787","225014","229138","233347","237868","242907","248772","255514","263178","274541","288837","303858","321897","344276","372103","404404","439872","478573","521654","566628","609078","648417","684061","715885","746513","779679","816480","855101","891931","926603","969918","1002062","1017036","1042413","1082632","1134137","1188471","1253545","1331787",
"Portugal","PRT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","277564","283855","290437","295331","298066","303645","309629","313900","320094","324368","331405","338234","342388","348238","358090","380048","399604","410491","423311","437293","451507","463043","472025","478668","484579","494278","507406","520573","533530","547599","561521","575180","588531","600605","612956","626653","640633","654746","668514","680346","694871","711215","724006","735216","747110","757782","766884","776219","786782","799544","813362","826785","838470","851884","868353","885100","901786","918000","932332","946440","960184","977405","996742","1027176",
"Paraguay","PRY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","31910","32354","32872","33756","34951","36109","37234","38322","39385","40436","41498","42485","43286","44812","46959","49028","51337","53821","56321","58640","60605","62258","63204","63606","64200","65060","66222","67699","69488","71581","73986","76680","79604","82630","85553","88196","90475","92422","94186","96023","98166","100695","103544","106797","110347","113958","117771","121884","126170","130503","134829","139179","143697","148664","154110","159648","165202","170878","176570","182244","187890","191416","193225","197737",
"West Bank and Gaza","PSE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17102","17850","18673","19588","20628","21814","23137","24616","25790","27096","28475","29984","31719","33600","35491","37389","39297","41210","43301","45499","47775","50137","52619","55073","57362","59670","62110","64431","67231","70283","73304","76022","78686","81785",
"Pacific island small states","PSS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","15285","15465","15633","15810","16007","16258","16716","17061","17155","17264","17497","17802","18089","18368","18667","18999","19293","19579","20105","21271","22375","22968","23610","24321","25075","25907","26878","27577","27934","28298","28640","28936","29343","29877","30406","30868","31323","31925","32657","33438","34293","35176","36037","36932","37880","38826","39784","40758","41562","42209","42928","43777","44721","45760","46861","47848","48787","49939","51305","52840","54533","56221","58002","60050",
"Post-demographic dividend","PST","Population ages 65 and above, male","SP.POP.65UP.MA.IN","27889230","28423998","28953247","29473808","30065742","30708572","31387347","32135032","32833628","33463501","34145426","34926072","35705473","36507241","37318939","38135632","38940396","39780473","40610393","41362928","41869808","42104995","42182876","42182440","42398318","43034929","43887968","44764290","45762688","46798508","47793667","48987040","50287058","51592481","52968239","54374763","55695363","56882992","57995712","59084726","60248959","61615160","63046818","64420234","65835696","67343115","68880012","70360653","71903697","73458219","74848102","76330630","78512127","80949539","83385086","85589120","87851839","90087316","92163282","94290756","96479856","98194695","100113287","102739758",
"French Polynesia","PYF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1210","1233","1258","1292","1317","1332","1352","1376","1406","1438","1468","1488","1524","1584","1647","1713","1786","1867","1946","2018","2085","2144","2192","2280","2344","2343","2356","2388","2444","2542","2669","2804","2942","3086","3241","3414","3622","3851","4104","4400","4724","5080","5468","5893","6355","6833","7299","7694","8072","8485","8902","9322","9730","10132","10554","10988","11446","11962","12538","13167","13825","14430","15161","16101",
"Qatar","QAT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","586","638","705","777","859","953","1056","1175","1312","1460","1564","1626","1690","1751","1813","1869","1920","1968","2011","2042","2067","2094","2115","2127","2131","2146","2235","2407","2602","2804","3019","3252","3480","3680","3848","3992","4103","4289","4593","4902","5165","5358","5487","5567","5590","5924","6906","7988","8698","8877","8905","9848","11620","13196","14165","15510","17561","19004","19659","20490","21530","23550","25906","27694",
"Romania","ROU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","501294","515046","531161","549552","571160","595302","625439","662671","697073","727692","756901","783175","809598","835054","861340","891167","920196","951317","982384","1004036","1011869","1004480","980926","945112","926675","927759","932989","945580","960880","979900","1000624","1010999","1026367","1056934","1087169","1115961","1141486","1165691","1188942","1210358","1234035","1244357","1249201","1264799","1278697","1285853","1288992","1279117","1266075","1266949","1270922","1275422","1281026","1290648","1311267","1335936","1356672","1376117","1395039","1414259","1428584","1428791","1397646","1383151",
"Russian Federation","RUS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2164439","2221897","2261340","2294814","2341871","2398271","2437247","2485098","2558949","2644449","2721509","2807414","2912181","3013452","3127193","3250731","3380516","3518503","3650444","3761845","3820503","3808082","3754996","3726571","3712777","3663405","3624926","3617337","3654047","3766022","3920504","4148577","4459378","4788538","5062263","5270940","5427092","5557054","5636293","5646386","5679186","5763766","5907055","6081115","6240852","6360559","6419122","6360954","6152485","5906698","5720337","5686835","5792947","5934670","6131021","6350803","6541095","6740708","6939582","7157641","7362577","7485670","7575957","7764515",
"Rwanda","RWA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","43260","44277","45259","46104","46895","47772","48667","49560","50420","51246","52049","52826","53599","54453","55300","55997","56611","57127","57534","57979","58566","59314","60141","60855","61721","63233","65433","68037","70670","73270","76047","78998","81912","85192","66659","48638","57540","65708","70927","78256","85981","94189","101420","105131","106913","109299","112064","115164","118663","122622","127136","132337","134537","133958","134650","136667","139821","143956","149075","155090","161897","168615","176046","184841",
"South Asia","SAS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9638667","9922224","10256988","10627564","11005449","11363376","11698799","12019132","12345114","12695021","13064420","13410766","13797579","14271943","14767971","15279104","15797060","16303886","16791512","17261124","17713727","18145731","18568563","18993056","19416163","19844028","20280609","20723861","21176474","21647926","22146693","22677719","23250222","23868157","24518804","25197942","25907978","26648909","27433656","28273436","29139896","30021407","30933284","31852638","32749370","33619363","34473148","35313325","36165535","37060255","38016345","39055531","40177849","41396289","42921038","44767518","46757888","48884526","51123995","53429266","55551968","57093971","58369284","60358422",
"Saudi Arabia","SAU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","69292","71274","73322","75415","77538","79705","81908","84164","86547","89095","91842","94923","98437","102357","106628","110872","115093","119676","124687","130162","136141","142662","149757","157477","165828","174783","184327","194416","205005","216058","227538","239397","251059","260973","269594","278275","286746","294710","302012","308277","312814","315532","316578","315650","317066","320536","323406","328111","335096","344793","354486","361157","367049","375572","388938","396074","387571","383180","390579","400412","426152","472421","531733","603735",
"Sudan","SDN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","117872","120153","122439","124296","125984","127832","129517","131241","133202","135332","137659","140446","143825","147952","152878","158515","164897","172001","179750","188050","196828","205984","215283","222690","229703","238438","248728","257825","261091","266117","276083","285804","293565","297944","303175","308579","311190","312817","312138","311954","314309","316550","318844","321758","325360","330606","338886","350075","363294","378943","395968","414188","435924","460828","489138","521318","555785","592488","630155","666649","699787","728451","754454","780018",
"Senegal","SEN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","43534","44445","45471","46591","47791","49080","50459","51928","53476","55089","56753","58461","60222","62065","63930","65743","67525","69249","71004","72932","75048","77334","79787","82378","85111","88056","91272","94724","98332","102090","105989","110007","114105","118238","122348","126381","130294","134050","137687","141302","144909","148555","152324","156109","159790","163337","166754","170093","173456","176898","180438","184010","187246","189799","191378","194090","198629","203272","208014","212879","217120","220129","222811","226684",
"Singapore","SGP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9304","10365","11643","13189","15023","17134","19582","22272","25128","28008","30205","31932","33816","35912","38166","40626","43256","45926","48455","50774","52836","56696","60408","62298","64470","65348","65866","67375","69622","72213","75495","77926","80580","83060","86412","90125","94945","99207","103824","106223","110605","117266","122062","122886","125585","128749","132639","137899","145197","150711","158336","170613","184567","196236","206722","220449","242602","267976","297060","330087","359070","373323","416262","469203",
"Solomon Islands","SLB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2441","2583","2710","2836","2957","3077","3201","3322","3444","3598","3832","4037","4164","4286","4389","4452","4450","4449","4502","4586","4691","4813","4946","5089","5242","5401","5526","5603","5685","5794","5912","6045","6196","6362","6542","6734","6938","7152","7384","7656","7898","8084","8273","8463","8649","8829","9008","9192","9385","9582","9775","9964","10150","10342","10547","10749","10949","11165","11391","11623","11833","12035","12296","12640",
"Sierra Leone","SLE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","39116","40370","41613","42845","44061","45263","46462","47667","48869","50049","51221","52396","53557","54698","55816","56902","57964","59011","60044","61075","62109","63138","64161","65190","66241","67304","68516","69901","71294","72539","74841","75094","73026","72153","71631","70869","70382","70496","70294","69641","70378","73793","77343","79759","81721","83181","84333","85601","87312","89458","91877","94342","96904","99052","100553","102299","104542","106935","109527","112438","115039","117258","119733","122856",
"El Salvador","SLV","Population ages 65 and above, male","SP.POP.65UP.MA.IN","41724","42175","43127","44579","46136","47775","49476","51206","52897","54485","54905","54382","54145","54115","54241","54497","54858","55299","55797","56330","56593","56338","56457","57299","58388","59734","61311","63092","65272","67673","70165","72969","76034","80081","85178","90709","96723","103167","109934","116982","124307","131833","139461","147167","154931","162813","170872","176105","178378","180566","182797","185009","187006","188847","190746","193152","196492","200566","204522","206940","207450","207284","208011","211327",
"San Marino","SMR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","664","675","688","701","719","738","755","776","799","793","757","745","764","785","808","838","879","942","997","1028","1046","1054","1067","1093","1130","1186","1229","1254","1269","1300","1352","1400","1457","1512","1551","1595","1638","1682","1744","1818","1871","1906","1952","2010","2073","2098","2067","2105","2247","2355","2410","2490","2577","2630","2678","2743","2817","2891","2956","3011","3037","3051","3107","3186",
"Somalia","SOM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","39909","41555","43191","44828","46467","48111","49767","51439","53127","54822","56523","58235","59949","61685","63304","64813","66384","68163","73177","82737","89915","90227","90038","92374","95142","98337","101671","104485","103104","99643","97785","91144","82824","83170","86956","89527","92150","94603","97727","100934","104260","107798","111333","114924","118389","121435","123924","126461","128909","131023","133354","134680","136869","141471","147017","153803","162101","170736","179165","187922","194825","198906","202246","206574",
"Serbia","SRB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","121726","125802","134360","143813","155737","169176","184063","198843","212787","225794","237974","249883","260745","270934","280814","289952","298618","305140","308743","308458","304283","297900","289558","281782","276996","276398","280514","286670","293933","302279","311851","324070","339898","356695","374413","386280","403460","420089","436831","453315","468062","482058","494986","505797","515348","522480","527506","531102","533009","533854","534820","535301","538804","543898","551143","559113","563530","566275","568998","570399","567162","555484","532557","523817",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3218603","3285902","3360590","3438742","3520987","3607706","3697827","3791233","3890080","3993968","4100687","4209862","4322044","4442308","4571595","4706372","4847596","4992607","5148860","5315921","5467762","5615877","5779098","5934658","6086474","6248614","6416814","6598499","6771182","6934438","7104302","7278507","7447786","7603907","7750020","7895647","8053668","8218312","8386754","8563292","8758106","8969377","9190445","9419282","9657530","9908881","10173279","10449855","10739286","11049832","11387457","11746422","12118482","12488266","12852458","13240225","13657292","14093844","14555581","15035612","15456945","15768319","16068907","16469085",
"South Sudan","SSD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","41668","41302","40948","40365","39965","39709","38879","37868","37058","36319","35636","35534","35980","36809","37999","39226","40490","41815","43187","44596","46068","47600","49168","50630","51872","53043","54296","54863","51880","48886","49446","50768","51608","51931","53225","54999","56247","57744","58054","58911","61860","64965","68176","71606","75364","79467","83939","88748","93769","98748","104879","111527","117095","121810","122365","121550","120260","116529","115637","119220","123959","127994","132294","137243",
"Sub-Saharan Africa","SSF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3219628","3286912","3361590","3439745","3521999","3608734","3698885","3792338","3891244","3995197","4101985","4211206","4323409","4443668","4572950","4707732","4848956","4993943","5150192","5317325","5469241","5617430","5780715","5936328","6088207","6250412","6418672","6600474","6773193","6936485","7106372","7280620","7449923","7606099","7752238","7897863","8055926","8220288","8388467","8565068","8759918","8971202","9192331","9421142","9659383","9910745","10175192","10451798","10741307","11051905","11389643","11748615","12120760","12490648","12854942","13242830","13660007","14096678","14558539","15038707","15460194","15771730","16073197","16473585",
"Small states","SST","Population ages 65 and above, male","SP.POP.65UP.MA.IN","160431","164362","169405","175176","180895","186126","191288","196678","202362","208224","214390","221139","228013","233861","238711","243683","249010","254720","260611","266955","272576","276520","279854","283162","286440","289934","294355","299056","303678","309048","314913","321786","328372","334959","342237","349927","358285","366893","375667","385457","396486","407829","419190","430890","442759","454294","465594","476948","488501","500671","512850","524984","539000","555789","575361","595111","613378","631796","651502","672600","693168","711878","734810","762743",
"Sao Tome and Principe","STP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1107","1136","1188","1241","1293","1345","1398","1455","1513","1573","1619","1651","1684","1717","1750","1782","1812","1841","1872","1910","1961","2024","2072","2101","2135","2174","2217","2262","2312","2364","2416","2476","2546","2615","2680","2738","2788","2828","2853","2871","2879","2883","2903","2932","2963","2987","2999","3006","3006","3001","2998","2997","3010","3047","3101","3176","3274","3390","3521","3657","3736","3775","3846","3941",
