"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Middle East & North Africa","MEA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2091298","2155700","2230364","2305481","2380517","2454889","2526493","2598098","2668903","2740953","2814446","2889584","2966473","3047124","3127519","3214091","3316478","3413128","3485778","3561343","3649734","3741491","3834164","3932981","4044517","4166212","4299996","4446946","4601752","4762475","4946706","5124010","5306241","5489079","5676972","5870316","6087137","6329594","6559779","6775603","6992339","7208859","7423369","7631234","7833736","8026559","8209481","8395525","8593861","8814783","9070147","9377373","9729247","10114641","10523619","10957263","11422062","11916124","12441274","12991818","13540202","14064013","14597085","15201462",
"Mexico","MEX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","546256","559855","577884","598922","622330","648714","677436","707110","737317","767878","799189","839248","888611","939989","992869","1046871","1101210","1154898","1207414","1259072","1305989","1345151","1382140","1421112","1462588","1507746","1557095","1609944","1664789","1721547","1782666","1848828","1918743","1992111","2068996","2149858","2235354","2325689","2419746","2517065","2616435","2722743","2836475","2951282","3065932","3179334","3291532","3402862","3514676","3627884","3741319","3871914","4023610","4182812","4350872","4531812","4724824","4926134","5136437","5333106","5495791","5649677","5847046","6087541",
"Marshall Islands","MHL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","409","420","430","445","462","480","498","499","468","421","392","404","445","492","517","515","516","514","516","521","526","535","549","565","582","597","612","631","647","660","667","673","675","672","663","654","644","622","598","588","595","607","620","629","626","615","606","599","591","579","562","548","554","575","606","633","653","677","708","753","812","869","924","978",
"Middle income","MIC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","39876288","40235735","41049547","42116787","43197576","44429834","45832016","47273737","48800572","50390963","52023748","53727877","55495908","57380870","59405402","61470107","63534125","65637924","67835741","70092876","72238674","74241123","76208167","78203659","80297534","82535083","84913111","87412946","90086742","92959981","95943477","98890557","101951706","105280467","108721517","112225961","115819187","119492875","123391540","127378857","131422108","135637966","139968377","144267853","148425635","152528821","156654958","160632904","164460838","168363607","172543282","177292664","182694353","188728347","195614940","203575619","212236623","221715264","231846719","242246365","252658973","261996754","270837208","281076233",
"North Macedonia","MKD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","41236","41388","41675","42003","42479","43153","44016","44958","45872","46790","47824","49141","50850","52944","55366","57962","60566","63070","65266","67019","68345","69432","70460","71442","72555","73901","75418","77110","79054","81293","83779","86417","88908","91207","93353","95283","97329","99274","101938","104828","107705","110579","112161","114405","116080","117589","119057","120380","121597","122676","123647","124920","126781","129648","133214","136631","139883","143220","146833","150372","152269","152814","154069","154834",
"Mali","MLI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","67540","68969","70457","72103","74060","76372","78980","81881","85052","88396","91837","95370","99119","103124","107365","111821","116404","121053","125790","130657","135548","140287","144825","148971","152591","155749","158481","160911","163183","165339","167509","169737","171848","173860","175647","177011","177967","178927","180254","181815","183599","185709","188247","191290","194917","199600","205378","211625","217887","223877","229329","234483","239539","244973","250650","256437","262528","268602","274755","280767","285101","287846","290526","294077",
"Malta","MLT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","12807","13028","13237","13447","13645","13843","14008","14181","14433","14712","15073","15489","15862","16178","16390","16663","16790","16847","17013","17157","17302","17363","17553","17646","17698","18249","18885","19360","19929","20568","21256","22293","22855","23476","24187","24905","25677","26463","27201","27923","28730","29656","30554","31383","32163","32834","33295","33861","35076","36683","38193","39658","41155","42587","44071","45545","46701","47947","49579","51434","52443","52691","54591","58113",
"Myanmar","MMR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","421150","434022","447163","460705","475137","490778","507519","525403","544281","563315","582084","600852","619497","637704","655679","673627","691584","709583","727714","746922","767695","789811","813299","837962","862700","886581","909771","932080","953749","976513","1000748","1026217","1053105","1081122","1109685","1138059","1167246","1197227","1226795","1254963","1280835","1305071","1328097","1349751","1369449","1387326","1403965","1420257","1431632","1444949","1466531","1491349","1519193","1551480","1596139","1651611","1710637","1772913","1839807","1911184","1984906","2054658","2128374","2211498",
"Middle East & North Africa (excluding high income)","MNA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1926311","1983816","2049958","2116822","2183202","2249162","2313033","2375247","2438386","2501857","2565486","2630192","2696150","2762776","2829406","2902101","2990548","3073158","3131757","3192826","3267974","3348384","3430346","3518362","3618828","3727544","3848776","3982031","4121754","4267212","4437427","4591956","4754154","4920294","5091185","5266368","5463641","5685172","5895026","6089790","6284689","6479778","6674045","6863133","7046042","7224220","7400367","7582639","7778751","7993697","8233696","8507456","8815635","9153876","9513653","9889642","10293993","10736963","11215384","11717348","12214623","12684234","13155623","13689322",
"Montenegro","MNE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","19084","19632","20292","20996","21616","22042","22225","22176","21990","21831","21814","22059","22590","23305","24108","24921","25724","26531","27291","27975","28593","29128","29527","29809","30079","30348","30538","30649","30760","30884","31106","31640","32475","33588","34679","35697","36646","37423","38202","38904","39614","40716","41937","43206","44449","45593","46369","46850","47282","47608","47704","47966","48587","49419","50611","52026","53262","54461","55783","57202","58486","59381","60285","61445",
"Mongolia","MNG","Population ages 65 and above, female","SP.POP.65UP.FE.IN","29398","32087","34868","36357","36615","37143","37896","38731","39566","40055","40253","40585","41083","41709","42441","43257","44083","44830","45499","46193","46832","47307","47609","47788","48043","48383","48670","48828","48835","48714","48517","48266","47917","47535","47314","47377","47614","47875","48138","48357","48734","49353","50088","50992","52193","53730","55317","56688","57795","58698","59513","60514","61784","63341","65180","67548","70103","72820","76278","80476","85216","90284","96007","102699",
"Northern Mariana Islands","MNP","Population ages 65 and above, female","SP.POP.65UP.FE.IN","115","120","128","132","141","148","153","158","152","144","148","166","187","206","220","227","234","245","256","264","273","284","291","297","307","318","329","341","354","367","380","396","415","437","455","469","482","494","508","529","557","590","619","644","669","690","703","715","728","743","776","840","917","1009","1115","1231","1363","1512","1681","1865","2072","2303","2548","2802",
"Mozambique","MOZ","Population ages 65 and above, female","SP.POP.65UP.FE.IN","119309","120263","120999","121556","121961","122314","122755","123377","124259","125481","127145","129390","132244","135645","139526","143887","148740","154050","159793","165926","171301","176314","181856","187308","192782","198191","203364","205834","206797","209450","213187","217599","221964","228257","239382","249980","257139","263484","268951","273858","278669","284354","290691","296881","303048","309448","316226","323402","330951","338805","346967","355653","365465","377412","390964","404730","419271","435370","453024","472120","491211","507585","522502","541158",
"Mauritania","MRT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9320","9923","10545","11181","11828","12481","13140","13806","14483","15180","15896","16622","17363","18125","18901","19690","20492","21294","22102","22928","23772","24642","25541","26458","27389","28340","29305","30291","31307","32274","33269","34365","35677","37050","38287","39397","40364","41461","42710","44012","45362","46690","48018","49390","50771","52263","53871","55523","58097","61464","64619","67512","70106","71264","71241","71539","72220","73243","74603","76303","77920","79329","80983","83198",
"Mauritius","MUS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","12233","12916","13798","14270","14561","14951","15419","15912","16389","16865","17380","17965","18527","18983","19462","20061","20745","21516","22332","23352","24366","25262","26052","26708","27310","27893","28595","29396","30321","31462","32730","34066","35290","36303","37307","38055","38755","39504","40311","41374","42387","43481","44668","45844","46981","48118","49195","50341","51714","53437","55365","57255","59310","61696","64510","67722","71141","74563","77875","81115","84458","87903","91002","94414",
"Malawi","MWI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","58266","59403","60566","61743","62997","64346","65844","67533","69228","70715","72000","73076","73996","74945","76181","78007","80504","83696","88862","96110","104037","112446","121345","130503","139494","148144","155927","170834","184062","187886","190957","192736","194427","193374","187234","186267","192154","197228","200750","212013","230060","245596","260849","276584","292530","307996","322391","334019","336857","333649","331715","330860","330745","330319","329950","328873","326781","325346","324543","324369","324238","322944","321292","321719",
"Malaysia","MYS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","101770","102399","104365","107178","110060","112859","115270","117076","119085","122387","127335","133971","142453","152053","161596","170638","179123","187244","195452","204263","214047","224861","236712","249214","261946","274825","287927","301142","314496","328193","342231","356653","371646","387164","403151","419767","436615","453134","469706","487503","507795","530826","555964","581868","606855","630932","654939","679464","705172","732899","762182","793713","828710","866553","907444","951658","999483","1050983","1105653","1162759","1222115","1280212","1341337","1409073",
"North America","NAC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9882215","10194279","10492283","10798550","11097564","11353858","11592685","11879827","12150016","12378785","12666069","12990583","13307086","13667249","14053246","14483740","14954163","15438963","15892139","16302943","16661522","17022923","17371001","17673185","18013851","18412460","18773035","19095966","19507758","19902334","20179921","20514846","20866349","21118744","21357554","21586177","21748343","21885765","21987900","22075724","22171142","22308521","22446791","22582055","22790308","23051048","23352795","23708263","24185831","24704793","25218438","25817986","26573275","27334267","27982270","28553992","29396978","30302599","31104709","32005908","33159042","34152156","35253575","36452253",
"Namibia","NAM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","14194","14444","14710","14999","15316","15660","16035","16447","16879","17307","17723","18133","18537","18941","19372","19844","20348","20880","21439","22019","22616","23224","23846","24462","25048","25622","26180","26712","27236","27820","28466","29127","29813","30527","31232","31904","32552","33186","33802","34414","35045","35670","36281","36912","37595","38357","39217","40193","41295","42517","43858","45303","46825","48436","50218","52174","54224","56353","58546","60803","62965","64301","64756","65487",
"New Caledonia","NCL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1453","1466","1485","1513","1549","1585","1633","1685","1729","1761","1874","2038","2163","2247","2324","2386","2454","2537","2615","2690","2776","2884","2998","3108","3222","3335","3453","3583","3723","3888","4059","4211","4365","4536","4726","4914","5098","5306","5565","5869","6204","6562","6939","7323","7711","8050","8392","8798","9217","9629","10043","10478","10935","11410","11918","12390","12888","13378","13871","14384","14910","15391","15860","16366",
"Niger","NER","Population ages 65 and above, female","SP.POP.65UP.FE.IN","24432","26735","29151","31576","33867","35971","37912","39676","41325","43001","44749","46531","48380","50377","52542","54920","57457","60098","62902","65886","68986","72164","75422","78736","82042","85338","88715","92221","95866","99630","103545","107551","111604","115800","120220","124875","129691","134645","139826","145162","150613","156260","162149","168333","175013","182296","190129","198576","207683","217412","227701","238286","248766","258090","266283","275129","284968","295283","305982","317148","326967","335325","344251","354890",
"Nigeria","NGA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","835793","855022","874444","893371","911477","928471","943790","956566","969297","983732","998928","1015328","1033546","1053402","1074779","1098435","1125271","1155273","1187465","1220810","1255087","1290042","1325643","1357045","1388941","1426094","1462582","1499432","1538093","1578415","1619559","1660198","1700409","1741405","1781953","1821596","1862006","1903087","1943876","1986173","2031835","2080172","2130942","2184172","2238584","2293931","2351106","2409901","2469519","2531323","2596061","2662591","2728902","2790514","2842771","2898619","2964716","3033795","3106627","3183006","3255651","3316890","3389923","3482184",
"Nicaragua","NIC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","24791","25229","25687","26185","26768","27471","28306","29282","30388","31595","32879","34220","35393","36599","38040","39508","41017","42580","44147","45701","47355","49099","50850","52652","54576","56649","58879","61277","63807","66420","69062","71715","74365","76975","79517","81991","84653","87557","90432","93360","96391","99361","102214","104985","107802","110529","113303","116522","120240","124436","128987","133708","138664","144124","150227","157105","164466","171927","179576","187499","194674","201915","210451","219493",
"Netherlands","NLD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","550238","568218","587187","605132","623806","643291","662824","683102","703020","722769","743242","763806","783527","803693","825631","848231","868590","889375","912282","935806","958685","978646","996158","1011504","1025879","1045563","1069455","1092518","1115587","1136171","1154314","1171421","1186936","1200576","1212634","1224409","1235477","1246476","1257618","1267608","1277855","1289132","1299347","1309404","1322001","1336332","1349533","1364360","1385966","1413929","1441507","1481559","1533135","1576990","1616470","1653041","1688159","1724827","1761992","1801010","1837793","1873406","1922136","1976941",
"Norway","NOR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","217442","223259","229201","234875","240575","247022","254670","262319","268952","275205","281379","287442","293527","299696","306282","313088","319767","326838","333869","340318","346593","352888","359702","366748","372560","379125","386613","392678","397508","401313","403703","405349","406623","406690","406393","406239","405911","405118","403289","400584","397797","395361","393195","391880","391946","392985","393728","395076","398598","404427","412184","422014","432512","441934","451364","460508","469132","478175","487996","498374","509203","520958","533891","547485",
"Nepal","NPL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","165758","170471","175322","180337","185611","191165","196932","202918","209099","215395","221914","228656","235490","242370","249314","256431","263819","271397","279283","287588","296168","304950","313777","322475","331074","339629","348161","356876","365862","375317","385400","396177","407856","419721","431460","443320","455302","467725","480799","494292","507927","521950","536828","552497","568616","586829","607541","629383","651686","673894","695612","717616","741448","767795","794547","820239","846773","874218","901492","928949","956231","979966","1003565","1029941",
"Nauru","NRU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","91","87","85","81","78","75","71","65","61","61","61","58","60","61","60","58","57","57","57","62","68","72","73","76","84","90","91","90","88","83","78","72","69","70","72","77","80","84","84","78","74","70","67","66","66","67","69","71","70","68","70","74","83","94","102","108","115","124","129","137","152","169","186","207",
"New Zealand","NZL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","115781","117681","120290","122392","124532","126340","128685","131522","133623","135752","138484","141416","144695","148219","152157","156574","160310","163954","167840","171135","174910","178898","183196","187191","190656","194474","197410","202255","205728","209143","213039","225522","229656","233557","237396","240889","244078","246931","249793","251885","254636","257247","260957","265018","269310","274794","281802","287870","293176","299303","307013","315640","325730","336880","348858","360288","372237","383676","394568","405848","422408","433481","444265","465204",
"OECD members","OED","Population ages 65 and above, female","SP.POP.65UP.FE.IN","39148951","40252931","41356163","42434523","43546930","44695530","45867986","47091703","48254125","49353136","50511303","51798679","53129678","54532888","55961083","57421854","58873920","60380340","61898029","63336004","64474126","65240991","65805729","66231299","66888115","68122872","69617384","71097552","72675333","74235070","75703673","77296472","78861589","80294438","81707563","83151997","84529997","85849949","87097660","88343728","89679454","91197766","92727007","94181937","95718201","97409435","99173260","100917726","102755382","104639166","106372447","108136665","110702071","113606453","116483742","119135672","121907129","124667953","127374208","130176941","133072910","135531149","138220468","141437837",
"Oman","OMN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9414","9689","9987","10299","10619","10944","11277","11616","11967","12328","12694","13067","13450","13841","14268","14734","15222","15745","16294","16866","17461","18084","18745","19445","20176","20834","21376","21871","22322","22727","23086","23396","23660","23898","24302","24861","25378","25833","26233","26591","26889","27116","27244","27335","27977","29160","30318","31350","32224","32962","34690","37708","41140","44503","47504","50433","53440","56204","58545","61062","63959","65082","65583","68104",
"Other small states","OSS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","192131","196930","202365","207914","213871","219944","225383","230335","235764","241245","247033","253721","260826","267282","273360","279431","284805","290148","295137","299640","303458","306172","308381","310699","313229","316097","320364","325803","331559","338042","345169","353199","359634","365819","372913","380015","387853","396036","403843","413272","423778","434113","445442","456795","468599","480691","492554","504223","515726","527695","539593","551493","565066","580414","598272","616734","633899","651197","668704","687216","705385","721752","743394","768521",
"Pakistan","PAK","Population ages 65 and above, female","SP.POP.65UP.FE.IN","710831","705926","703145","704051","708970","717728","730664","747583","768046","791427","817685","843270","870014","901384","935079","971548","1011019","1053229","1097943","1146546","1201981","1262047","1321202","1378039","1433316","1490834","1551037","1611417","1672565","1734537","1798372","1863512","1920961","1977557","2040637","2106507","2176653","2249760","2326522","2407088","2495287","2587991","2674456","2759888","2853103","2952240","3058868","3175336","3300605","3433605","3570256","3705587","3836932","3965658","4091485","4215647","4347217","4496476","4664201","4845390","5029941","5212350","5405099","5625125",
"Panama","PAN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","20866","21525","22224","22959","23727","24537","25390","26292","27245","28242","29288","30389","31545","32747","33989","35270","36578","37907","39253","40615","42002","43423","44889","46399","47952","49550","51188","52865","54585","56340","58154","60047","62009","64057","66208","68481","70895","73477","76244","79211","82391","85802","89462","93365","97493","101831","106378","111130","116088","121252","126621","132208","138017","144017","150324","156983","163928","171211","178851","186814","194692","202271","210076","218784",
"Peru","PER","Population ages 65 and above, female","SP.POP.65UP.FE.IN","197809","204282","213423","224902","235635","245312","254201","262645","270823","277842","281470","287370","300194","312630","322457","332093","341287","350172","358688","366594","370138","370066","370638","371964","374532","378683","384638","392670","402813","414884","428752","444241","461239","479780","503778","532110","559837","587200","614601","643325","675004","710604","749888","791233","833101","874915","916280","956620","1000054","1045777","1088911","1130154","1170629","1211002","1248713","1281612","1309565","1341541","1382520","1427758","1471788","1509641","1545660","1592436",
"Philippines","PHL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","357616","362946","372355","383929","397621","413576","431581","451277","472299","494536","514132","529558","545443","563569","583389","607523","639759","680201","727931","782562","832834","869547","899494","927707","954092","978853","1003023","1027787","1052401","1075572","1101030","1132850","1169936","1209508","1249071","1291153","1344332","1409298","1480253","1555604","1625612","1686554","1748402","1812454","1875229","1936651","1999145","2068832","2149020","2237507","2325454","2404458","2482254","2569119","2665069","2752870","2835198","2929300","3035729","3156608","3289583","3398978","3515240","3670188",
"Palau","PLW","Population ages 65 and above, female","SP.POP.65UP.FE.IN","223","225","227","229","233","237","242","245","243","246","256","271","289","304","310","311","312","317","329","347","364","370","374","380","386","396","412","435","458","484","508","521","529","541","551","561","570","571","572","575","580","592","607","626","644","649","642","639","637","637","641","652","671","697","726","752","786","821","859","900","938","974","1008","1043",
"Papua New Guinea","PNG","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9312","9388","9288","9072","8762","8412","8129","7936","7768","7625","7511","7429","7349","7302","7375","7599","7998","8602","9439","10543","11942","13199","14226","15386","16664","18044","19499","20988","22453","24079","26644","29737","32583","35434","38355","41352","44434","47614","50874","54233","57698","61164","64598","68035","71462","74863","78228","81567","84961","88443","91972","95652","99437","103319","107730","112698","117903","123313","128996","135027","141649","148683","156544","165668",
"Poland","POL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1059398","1108290","1158646","1213135","1268784","1331293","1397894","1462388","1527492","1588138","1643046","1698615","1765615","1834079","1900650","1967424","2026463","2086148","2139214","2185553","2208737","2203097","2191534","2172580","2169563","2185455","2205258","2240649","2291227","2345083","2407189","2465583","2514209","2565111","2620864","2681583","2740809","2794167","2842070","2888301","2902573","2946379","2994529","3035863","3073584","3110492","3139858","3156532","3165578","3175343","3174783","3219254","3303241","3399700","3501839","3607544","3723786","3843690","3960103","4076850","4183194","4267346","4091138","4057277",
"Pre-demographic dividend","PRE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3152143","3224618","3300380","3378463","3458621","3539859","3621782","3704482","3790743","3882028","3977933","4079544","4185940","4298933","4419392","4544440","4676306","4815312","4963732","5118324","5263439","5393078","5530141","5677272","5831269","5991066","6149805","6316431","6474643","6629635","6782281","6929783","7101146","7294763","7496382","7693176","7876946","8061101","8248517","8449727","8662158","8880008","9121222","9372244","9617699","9869443","10120570","10365638","10630065","10919395","11229769","11565054","11920316","12282720","12638582","13010588","13420345","13865207","14346230","14853055","15332006","15753477","16177887","16665889",
"Puerto Rico","PRI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","61379","64250","67417","70861","74251","77463","80578","83618","86860","90808","94757","98091","101596","105312","109189","113102","116963","120761","124653","129389","134499","138949","142976","146992","151623","156810","161928","167203","172747","179099","185213","189772","194627","200272","206074","212602","219953","226291","231197","235681","240495","246592","252882","259277","266055","272570","278650","285040","292119","299889","308749","316761","325229","334099","341729","349721","357810","364497","364376","377717","401404","412766","419571","427639",
"Korea, Dem. People's Rep.","PRK","Population ages 65 and above, female","SP.POP.65UP.FE.IN","231418","240708","249477","257939","266416","274997","283631","292421","301332","310216","319037","327918","337010","346197","355217","364087","372893","381733","390884","400985","412712","427146","444701","465039","487839","512688","539806","569221","600868","634756","670967","709727","750619","794062","839546","880861","918425","956960","997069","1039218","1082910","1128791","1177121","1232466","1292377","1349266","1402403","1451132","1495041","1535862","1575130","1613063","1648341","1677837","1701431","1726169","1730739","1714114","1707822","1716814","1737398","1761239","1800327","1858036",
"Portugal","PRT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","429013","438294","448810","456384","460095","468384","477015","482175","491248","498436","508007","517723","524722","532536","545581","576092","603257","617554","633654","650458","667396","681502","693582","702340","709526","721640","737228","752233","767872","785077","801717","818603","836977","854979","872481","890618","908480","926409","944732","960800","979655","1001693","1021259","1038483","1056260","1072818","1087182","1101438","1116299","1133742","1152568","1171203","1187559","1205209","1225041","1243785","1262750","1282667","1301141","1318747","1335728","1360293","1386774","1425692",
"Paraguay","PRY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","39946","40599","41366","42765","44666","46415","48014","49490","50857","52127","53295","54249","54899","56345","58518","60706","63340","66323","69406","72216","74442","76101","76732","76622","76754","77284","78265","79684","81528","83759","86423","89548","93058","96834","100647","104288","107664","110724","113549","116352","119266","122347","125633","128996","132316","135682","139408","143647","148178","152834","157566","162335","167205","172492","178312","184487","191019","197891","204964","212308","219970","226126","231172","238972",
"West Bank and Gaza","PSE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23343","24440","25541","26712","28005","29403","30923","32587","33827","35254","36775","38495","40514","42711","44943","47175","49412","51649","54027","56429","58848","61311","63862","66415","69482","72849","76130","79423","83309","87435","91559","95504","99475","103839",
"Pacific island small states","PSS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","12325","12530","12771","13029","13340","13715","14232","14710","15050","15393","15758","16172","16626","17079","17505","17921","18347","18767","19277","20081","20921","21602","22312","23057","23832","24650","25510","26323","27061","27808","28512","29139","29789","30476","31147","31784","32439","33252","34186","35168","36278","37490","38723","39993","41306","42603","43885","45150","46301","47347","48436","49686","51054","52481","53969","55319","56640","58249","60120","62153","64406","66729","69139","71781",
"Post-demographic dividend","PST","Population ages 65 and above, female","SP.POP.65UP.FE.IN","39054783","40153937","41233393","42281657","43375242","44540412","45734145","46966870","48159352","49287486","50463190","51761847","53091657","54479859","55908353","57372995","58844539","60390491","61936303","63377996","64486505","65188499","65646580","65988449","66577613","67713224","69118870","70532609","72051445","73560668","74960606","76475328","77948034","79283631","80576351","81866961","83067514","84148558","85123634","86069538","87172856","88463965","89832629","91154225","92537118","94033968","95569169","97046828","98530190","100021900","101362014","102705077","104851344","107324514","109777416","112012584","114337319","116636395","118804665","121055371","123475991","125435452","127510206","130534958",
"French Polynesia","PYF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","960","988","1014","1040","1056","1065","1080","1107","1143","1186","1227","1263","1319","1395","1470","1552","1643","1746","1872","2016","2154","2281","2390","2486","2553","2595","2646","2721","2824","2948","3086","3229","3372","3515","3663","3821","4005","4203","4419","4674","4962","5280","5641","6055","6509","6982","7441","7809","8154","8538","8918","9308","9703","10105","10522","10951","11415","11955","12587","13287","14065","14841","15684","16666",
"Qatar","QAT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","650","682","724","771","816","866","924","986","1056","1136","1198","1243","1292","1337","1380","1421","1461","1498","1531","1553","1572","1587","1593","1592","1585","1570","1580","1633","1701","1769","1842","1922","2007","2094","2187","2288","2394","2518","2656","2793","2922","3042","3157","3264","3390","3655","4110","4641","5159","5517","5798","6388","7235","7970","8071","8271","9529","10819","11583","12409","13135","13969","15063","16077",
"Romania","ROU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","736836","757578","779802","803303","829648","857879","891259","931380","966687","996787","1026353","1054012","1083200","1112060","1141789","1178819","1217683","1260018","1303280","1336986","1357364","1361258","1344042","1310458","1301487","1319802","1343447","1371878","1397430","1422062","1446306","1457692","1474958","1511633","1549234","1587878","1624093","1658805","1694046","1727891","1763555","1780978","1793029","1821906","1848358","1864828","1876568","1871495","1864222","1879023","1898362","1912758","1922303","1935954","1964389","1999050","2030774","2064578","2100554","2137088","2171300","2189798","2153117","2134636",
"Russian Federation","RUS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5122534","5297287","5439492","5590700","5783707","6039263","6293860","6546087","6816712","7078859","7326116","7602017","7899095","8177252","8479078","8795193","9116432","9461527","9813269","10136296","10349386","10377827","10292229","10255259","10266485","10206251","10154921","10177250","10293146","10534598","10813497","11147802","11509444","11861485","12156076","12381642","12518229","12600698","12602535","12488728","12424028","12475490","12650661","12922059","13208295","13438693","13579175","13530990","13232211","12856608","12551469","12472009","12602248","12776518","13037416","13342753","13619113","13914052","14201817","14525080","14868747","15085300","15210492","15478621",
"Rwanda","RWA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","49142","50611","52082","53425","54655","55847","56916","57873","58763","59661","60631","61666","62767","63994","65271","66464","67694","69015","70367","71763","73217","74658","75991","77121","78303","79964","82112","84572","86972","89127","91300","93409","95324","97756","79015","61444","71946","81480","87801","97575","108608","121119","133124","140855","146174","152518","159619","167425","175858","184675","193695","203069","207189","206315","207142","210065","214811","221075","228532","236933","245917","254593","264386","276114",
"South Asia","SAS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9278245","9550021","9887772","10265847","10640930","10983696","11289746","11565688","11837289","12133634","12456201","12785484","13171816","13639230","14136646","14655813","15189767","15725125","16255603","16780520","17301174","17814534","18334508","18872673","19426657","19998871","20585894","21188134","21810597","22451527","23111630","23799196","24522070","25275866","26053432","26857105","27683521","28546398","29464434","30432524","31425909","32448556","33526631","34637062","35733520","36807924","37875920","38937669","40009056","41111242","42265755","43499249","44841185","46299796","48005628","49983929","52113802","54388946","56784385","59266929","61685404","63616098","65268147","67587507",
"Saudi Arabia","SAU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","77901","80265","82645","85040","87452","89882","92343","94862","97467","100155","102934","105891","109077","112506","116160","120049","124124","128312","132640","137107","141685","146344","151040","155748","160450","165100","169640","174020","178188","182112","185746","189056","192429","197086","203130","209936","217639","226249","235548","245156","254592","263522","272072","280700","290424","295116","293280","290052","285260","279264","279121","288860","302950","318984","337816","364094","390366","404401","412262","420420","436566","462290","491399","523574",
"Sudan","SDN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","127144","129650","132068","134412","136995","139796","142518","145348","148466","151773","155255","159172","163666","168846","174505","180318","186303","192436","198565","204714","211144","217803","224454","229747","235503","243419","253056","262234","267113","273791","284841","295989","305757","312916","320799","328707","334130","338519","340653","342815","346715","350182","353225","356095","358847","362472","368320","376668","386897","399626","414376","431107","452261","477950","508505","544656","585427","630881","680196","731618","783629","834871","885916","938156",
"Senegal","SEN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","49982","50817","51735","52751","53883","55093","56399","57821","59329","60911","62593","64395","66291","68320","70467","72703","75048","77499","80103","82920","85950","89161","92529","96044","99739","103640","107784","112150","116721","121518","126491","131553","136622","141663","146628","151494","156260","160925","165458","169827","174080","178398","182872","187526","192283","197077","202028","207221","212746","218702","225137","231966","238782","245220","250764","257421","266179","275359","284792","294726","304416","312756","320767","330301",
"Singapore","SGP","Population ages 65 and above, female","SP.POP.65UP.FE.IN","17496","18932","20565","22433","24468","26557","28824","31221","33747","36418","38676","40637","42777","45229","47859","50567","53396","56331","59226","62010","64403","68867","73226","75547","78307","79619","80703","83064","86340","90157","94909","98509","102372","106101","110920","116071","122616","128530","134949","138339","143864","152004","157970","159507","164308","169808","175490","182683","192650","199574","207258","219254","233621","246352","258676","273415","293733","314340","338024","365496","388852","397047","435904","485079",
